Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Pilot Travel Center #448 (Hebron),Truck Stops,18011 Colorado St,Hebron,IN,46341,,,219-696-8265,https://locations.pilotflyingj.com/us/in/hebron/18011-colorado-st,"Pilot Travel Center directly on I-65 at Exit 240 (SR-2, Lowell/Hebron), the first major mainline stop at the corridor's northern end. Wendy's, CAT Scale, 8 showers and about 135 parking spaces. Open 24 hours.",135,yes,yes,yes,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-65,240,yes,no
Flying J Travel Center #653 (Hebron),Truck Stops,3231 E 181st Ave,Hebron,IN,46341,,,219-696-6446,https://locations.pilotflyingj.com/us/in/hebron/3231-e-181st-ave,"Flying J Travel Center directly on I-65 at Exit 240 (SR-2 / 181st Ave, Lowell/Hebron). Denny's restaurant, CAT Scale, 15 showers, 4 truck service bays and roughly 375 parking spaces. Open 24 hours.",375,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-65,240,yes,no
"CAT Scale at Pilot Travel Center (Burr Street, Gary)",CAT Scales,2501 Burr St,Gary,IN,46406,,,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at the Pilot Travel Center on Burr Street in Gary, near the I-80/94 (Borman) interchange and the I-65 northern terminus.",,,,,,,,,,,,yes,,,,,,I-65,,yes,no
CAT Scale at TA Gary (Burr Street),CAT Scales,2510 Burr St,Gary,IN,46406,,,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at TA Gary on Burr Street, near the I-80/94 (Borman) interchange and the I-65 northern terminus.",,,,,,,,,,,,yes,,,,,,I-65,,yes,no
CAT Scale at Petro Gary (Grant Street),CAT Scales,3001 Grant St,Gary,IN,46408,,,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at the Petro Stopping Center on Grant Street, at the I-65 northern terminus / I-80/94 (Borman) interchange.",,,,,,,,,,,,yes,,,,,,I-65,,yes,no
"CAT Scale at Love's Travel Stop #417 (Grant Street, Gary)",CAT Scales,3150 Grant St,Gary,IN,46408,,,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Love's Travel Stop #417 on Grant Street, adjacent to the I-65 northern terminus / I-80/94 (Borman) interchange.",,,,,,,,,,,,yes,,,,,,I-65,,yes,no
CAT Scale at Pilot Travel Center (Hebron),CAT Scales,18011 Colorado St,Hebron,IN,46341,,,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Pilot Travel Center #448 on I-65 at Exit 240 (SR-2, Lowell/Hebron).",,,,,,,,,,,,yes,,,,,,I-65,240,yes,no
CAT Scale at Flying J Travel Center (Hebron),CAT Scales,3231 E 181st Ave,Hebron,IN,46341,,,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Flying J Travel Center #653 on I-65 at Exit 240 (SR-2 / 181st Ave, Lowell/Hebron).",,,,,,,,,,,,yes,,,,,,I-65,240,yes,no
Goodyear Commercial Tire & Service Centers #408,Tire Repair,2539 Burr St,Gary,IN,46406,,,219-844-5614,https://www.goodyear.com/en-us/shops/IN/Gary/000162311,"Goodyear-owned commercial truck tire and service center on Burr Street in Gary, next to the Burr Street travel-center cluster off I-80/94 (Borman), near the I-65 northern terminus. Commercial tire sales, mounting and service.",,,,,,,,,,,yes,,,,,,,I-65,,yes,no
Southern Tire Mart at Pilot (Gary),Tire Repair,2501 Burr St,Gary,IN,46406,,,,https://stmtires.com/locations/store-stmp-444/,Southern Tire Mart commercial truck tire and truck-care center co-located at the Pilot Travel Center on Burr Street in Gary; offers commercial tires and DOT inspections. Near I-80/94 (Borman) and the I-65 northern terminus.,,,,,,,,,,,yes,,,,,,,I-65,,yes,no
Hellman's Tire Service,Tire Repair,612 E 5th Ave,Gary,IN,46402,,,219-885-7655,https://www.hellmantire.com/,"Long-established commercial, industrial and OTR truck tire dealer in Gary offering tire sales, recapping, foam-fill and road service across Northwest Indiana. Located in central Gary near the I-65 north terminus / Broadway corridor.",,,,,,,,,,,yes,,,,,,,I-65,,yes,no
Midwest Commercial Semi-Truck Tire Center,Tire Repair,7599 Melton Rd,Gary,IN,46403,,,219-805-3213,,"Independent semi-truck tire shop in the Miller section of Gary offering new/used tires, mounting, repair, regrooving, retreading and light mechanical work. Sits just off US-12/20 near I-80/94 and the Indiana Toll Road, east of the I-65 northern terminus.",,,,,,,,,,,yes,,,,,,,I-65,,yes,no
"Truck Wash at Pilot Travel Center (Burr Street, Gary)",Truck Washes,2501 Burr St,Gary,IN,46406,,,,,The Pilot Travel Center on Burr Street in Gary lists an on-site truck wash among its amenities. Located off I-80/94 (Borman) near the I-65 northern terminus.,,,,,,,,,,,,,,,,,,I-65,,no,no
TA Truck Service at Petro Gary,Roadside Service,3001 Grant St,Gary,IN,46408,,,219-884-3966,https://www.ta-petro.com/location/in/petro-gary/,"TA Truck Service full-service repair shop co-located at the Petro Gary stopping center (Grant Street), offering heavy-duty truck repair and 24-hour roadside assistance at the I-65 northern terminus / I-80/94 (Borman) interchange.",,,,,,,,,,,yes,,,,,,,I-65,,yes,no
TA Truck Service at TA Gary,Roadside Service,2510 Burr St,Gary,IN,46406,,,219-845-3721,https://www.ta-petro.com/location/in/ta-gary/,"TA Truck Service repair facility (6 bays) co-located at TA Gary on Burr Street, offering heavy-duty truck repair and roadside assistance near the I-80/94 (Borman) interchange and the I-65 northern terminus.",,,,,,,,,,,yes,,,,,,,I-65,,yes,no
Speedco #920 (Gary),Roadside Service,5225 W 26th Ave,Gary,IN,46406,,,219-844-0484,https://www.loves.com/locations/in/gary/loves-speedco-gary-920,"Love's Speedco truck-service center in Gary providing oil/lube and preventive maintenance, commercial tire service, light mechanical work and emergency roadside assistance. Located in the Gary freight hub near I-80/94 and the I-65 northern terminus.",,,,,,,,,,,yes,,,,,,,I-65,,yes,no
Steve's Towing & Associates,Roadside Service,6499 Broadway,Merrillville,IN,46410,,,219-980-2895,,"Established Merrillville towing company (since 1967) offering towing and accident/collision cleanup for Lake County, on Broadway near I-65 Exit 253 (US-30). Note: primarily light and medium-duty towing with limited weekday hours.",,,,,,,,,,,,,,,,,,I-65,253,yes,no
Gary Mobile On-Site Truck & Trailer Repair,Roadside Service,2277 E 15th Ave,Gary,IN,46402,,,219-228-7414,https://garymobileonsitetruckrepair.com/,"Mobile truck and trailer repair / 24-7 roadside service advertised for Gary and the surrounding NW Indiana corridor (engine, brakes, suspension, roadside).",,,,,,,,,,,yes,,,,,,,I-65,,no,no
Quality Inn Merrillville,Hotels with Truck Parking,1350 E 83rd Ave,Merrillville,IN,46410,,,,https://www.choicehotels.com/indiana/merrillville/quality-inn-hotels/in350,Interstate hotel off I-65 near US-30 (Exit 253) in Merrillville whose official listing advertises free outdoor parking including truck and bus parking.,,yes,,,yes,,,,,,,,yes,,,,,I-65,253,yes,no
Walmart Supercenter #1618 (Merrillville),Truck Parking,2936 E 79th Ave,Merrillville,IN,46410,,,219-947-1309,https://www.walmart.com/store/1618-merrillville-in,"24-hour Walmart Supercenter near I-65 Exit 253 (US-30/Broadway area) that is commonly used for overnight truck parking, though space is limited and permission is at the store's discretion. Drivers should call ahead.",,,,,,,,,,,,,,,,,,I-65,253,yes,no
Golden Group Properties Truck & Trailer Parking,Truck Parking,6600 W 9th Ave,Gary,IN,46406,,,,https://truckparkingclub.com/truck-parking/indiana/gary/6600-west-9th-avenue-46406,"Fenced and gated reservable truck/trailer parking lot at Golden Group Properties in western Gary with guard and camera surveillance, in the freight hub near I-80/94 (Borman) and the I-65 northern terminus. Bookable via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/indiana/gary/6600-west-9th-avenue-46406,,,I-65,,yes,no
Truck & Trailer Parking - 6800 W 9th Ave (Gary),Truck Parking,6800 W 9th Ave,Gary,IN,46406,,,,https://truckparkingclub.com/truck-parking/indiana/gary/6800-west-9th-avenue-46406,"Fenced reservable truck/trailer parking lot in western Gary with an on-site mechanic shop, in the freight hub near I-80/94 and the I-65 northern terminus. Bookable via Truck Parking Club.",,,yes,yes,yes,,,,,,yes,,,,https://truckparkingclub.com/truck-parking/indiana/gary/6800-west-9th-avenue-46406,,,I-65,,no,no
Truck & Trailer Parking - 3870 Chase St (Gary),Truck Parking,3870 Chase St,Gary,IN,46408,,,,https://truckparkingclub.com/truck-parking/indiana/gary/3870-chase-st-46408,"Gravel, fenced 24/7 reservable truck/trailer parking lot in Gary off Chase Street, near the Grant Street travel-center cluster and the I-65 northern terminus. Bookable via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/indiana/gary/3870-chase-st-46408,,,I-65,,no,no
Truck & Trailer Parking - 5200 Cleveland St (Merrillville),Truck Parking,5200 Cleveland St,Merrillville,IN,46410,,,,https://truckparkingclub.com/truck-parking/indiana/merrillville/5200-cleveland-st-46410,"Reservable truck/trailer parking lot in Merrillville off Cleveland Street, in the I-65 Exit 253 (US-30) area. Bookable via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/indiana/merrillville/5200-cleveland-st-46410,,,I-65,253,no,no
Truck & Trailer Parking - 743 131st Place (Hammond),Truck Parking,743 131st Pl,Hammond,IN,,,,,https://truckparkingclub.com/truck-parking/indiana/hammond/743-131st-place,"Reservable 90+ space truck, trailer and fleet parking facility in Hammond, in the far-northwest Borman/Chicago-line freight area served off I-80/94 and I-90 near the I-65 corridor's NW terminus connection. Bookable via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/indiana/hammond/743-131st-place,,,I-65,,no,no
Truck & Trailer Parking - 1849 Summer St (Hammond),Truck Parking,1849 Summer St,Hammond,IN,46320,,,,https://truckparkingclub.com/truck-parking/indiana/hammond/1849-summer-street-46320,"24/7 fenced and gated reservable truck parking in Hammond (south of I-90, north of I-94), in the far-northwest freight/IL-state-line area near the I-65 corridor's NW terminus connection. Bookable via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/indiana/hammond/1849-summer-street-46320,,,I-65,,no,no
I-65 Southbound Weigh Station (Lowell),Weigh Stations,,Lowell,IN,46356,,,,,"Indiana State Police weigh/inspection station on I-65 southbound near Lowell (approximately mile marker 243, just north of the SR-2/Exit 240 area) in Lake County; accepts PrePass. The former northbound station at this location is abandoned.",,,,,,,,,,,,,,,,,,I-65,,no,no
