listing_id,business_name,category,address,city,state,zip,current_latitude,current_longitude,proposed_latitude,proposed_longitude,confidence,source_url,verification_notes,action
c944296e-5c8f-4346-9755-b470a9aafe77,Flying J Travel Center #630,truck-stops,1125 Bucksnort Rd,Jackson,GA,30233,,,33.208006,-84.064004,high,https://locations.pilotflyingj.com/us/ga/jackson/1125-bucksnort-rd,"brand-published coords (Pilot store-list dump) + OpenChargeMap cross-check; Pilot Flying J official store list (store 630, 1125 Bucksnort Rd, I-75 Exit 201; mirrored at raw.githubusercontent.com/adnmcq/geo pilot_locations.csv) gives 33.208006,-84.064004. Independent: OpenChargeMap OCM-306570 (Flying J #630, same address) 33.206938,-84.063471 (~130 m) and Carrier Atlas 33.207424,-84.064267 (~90 m). [AUDITED:confirmed] Pilot official store list (adnmcq/geo pilot_locations.csv, re-fetched) store 630: 33.208006,-84.064004; PFJ API dump (fuelbot) 33.20742,-84.06427 (~70 m, same parcel). OpenChargeM",ready
4c23e030-e4d3-473c-a3b8-cfafc1599bc4,Love's Travel Stop #307,truck-stops,115 Truck Stop Way,Jackson,GA,30233,,,33.208091,-84.058520,high,https://www.loves.com/locations/ga/jackson/loves-travel-stop-jackson-307,"Love's brand data (AllThePlaces scrape of loves.com) + POI Factory cross-check; AllThePlaces loves spider (ref 307, 115 Truck Stop Way, phone 678-752-0041) gives 33.208091,-84.05852. POI Factory truck-stop dataset (#0307) 33.207902,-84.058781 (~30 m). Web search of loves-derived directories returned same 33.2081,-84.0585. East side of I-75 Exit 201. [AUDITED:confirmed] ATP loves.geojson re-verified (Site 307, 115 Truck Stop Way, 33.208091,-84.05852). Exit-201 cluster is internally consistent: TA Atlanta South across the street at 33.2065,-84.0585",ready
3415b15d-c29c-4fcf-b263-3c759162c45c,Love's Truck Care / Speedco #928,tire-repair,115 Truck Stop Way,Jackson,GA,30233,,,33.206151,-84.063875,medium,https://github.com/dsollberger/30DayMapChallenge/blob/master/2022/data/All_The_Places/loves.geojson,"alltheplaces scrape of loves.com + directory cross-check; Love's Truck Care/Speedco #928 at 115 Truck Stop Way, Jackson — on the Love's Travel Stop #307 property (I-75 exit 201). loves.com-scraped 33.208091,-84.05852 confirmed by reverse-geocode directory value 33.208152,-84.058629 (~15 m). Co-located with host Love's. [AUDITED:wrong] Speedco #928 is NOT at 115 Truck Stop Way: Bridgestone commercial dealer locator URL (commercial.bridgestone.com .../789307-1111-bucksnort-rd), Yelp, findtruckservice, and loves.co",manual-review
c67c7c6b-57f0-444f-9d3f-c6000ae1f51d,Pilot Travel Center #4560,truck-stops,2995 Highway 36 W,Jackson,GA,30233,,,33.210567,-84.055973,high,https://locations.pilotflyingj.com/us/ga/jackson/2995-ga-36,"brand-published coords (Pilot store-list dump #4560) + intersection anchor; Pilot official store list (store 4560, 2995 Highway 36 W, I-75 Exit 201) gives 33.210567,-84.055973; POI Factory dataset identical. Consistent with geotagged Truck Stop Way/Barnesville-Jackson Rd intersection at 33.210681,-84.057654 (NE quadrant of exit 201). Both coordinate sources share Pilot origin, but point verified p",ready
33e41d22-1dac-425b-a17d-c9b6affcda21,TA Atlanta South #268,truck-stops,122 Truck Stop Way,Jackson,GA,30233,,,33.205898,-84.058286,high,https://www.ta-petro.com/location/ga/ta-atlanta-south/,"two independent geocodes of 122 Truck Stop Way agree ~70 m; Independent geocode of '122 Truck Stop Way, Jackson GA 30233' (maliknaik16/ConnectionsHomes dataset, Google-derived) 33.205898,-84.058286; POI Factory truck-stop dataset (TA #0268) 33.2065,-84.0585 (~70 m); web-search directory value matched 33.2065,-84.0585. WhosOnFirst Subway-inside-TA at same address is 33.207032,-84.056489 (~230 m NE,",ready
aa56235a-c422-4907-84f7-289e8ff3d204,TA Truck Service - TA Atlanta South,tire-repair,122 Truckstop Way,Jackson,GA,30233,,,33.206476,-84.058568,high,https://github.com/dsollberger/30DayMapChallenge/blob/master/2022/data/All_The_Places/tapetro.geojson,"ta-petro.com scraped brand coords + Google place cross-check; TA Truck Service at TA Atlanta South, 122 Truckstop Way, Jackson (I-75 exit 201). Brand-scraped 33.2065,-84.0585 and Google saved place 33.2064757,-84.0585682 agree within ~5 m; WOF Subway inside TA at 33.207032,-84.056489 (~200 m, large property). [AUDITED:confirmed] Independent aggregator Carrier Atlas (carrieratlas.com/truckstops/ga/atlanta-south/, via WebSearch) gives TA Atlanta South #0268 at 33.2065,-84.0585 — ~5 m from proposed 33.206476,",ready
e77e023a-8667-4f3a-ab4e-480cf280ff2d,"CAT Scale — Flying J Travel Center #631, Lake Park",cat-scales,7001 Bellville Rd,Lake Park,GA,31636,,,30.641522,-83.189746,high,https://raw.githubusercontent.com/baxbergenut/fuelbot/master/all_locations.csv,"Pilot-network location dataset + independent scrape cross-check; Flying J #631, 7001 Bellville Rd, Lake Park (I-75 exit 2). 30.64152216,-83.18974571 confirmed by RVUnicorn 30.641236,-83.190486 (~80 m); nearby Arby's at 6901 Bellville Rd (30.64428,-83.18732) consistent. CAT scale on host Flying J property.",ready
96b417a9-ff26-480a-bdea-4ce572470bd7,Flying J Travel Center #631,truck-stops,7001 Lake Park Bellville Rd,Lake Park,GA,31636,,,30.641236,-83.190486,high,https://locations.pilotflyingj.com/us/ga/lake-park/7001-bellville-rd,"brand-published coords (Pilot store-list dump #631); Pilot official store list (store 631, 7001 Lake Park Bellville Rd, I-75 Exit 2) gives 30.641236,-83.190486; POI Factory (#0631) identical. Independent Denny's-at-this-address locator geocode 30.6432,-83.1897 (~230 m, same parcel area). I-75 Exit 2 truck-stop cluster, lat just above the 30.5 corridor floor as expected for Lake Park.",ready
822e64d5-03ad-42b3-b08e-d1b518910506,Lake Park Quick Truck Wash — Lake Park,truck-washes,7061 Lake Park Bellville Rd,Lake Park,GA,31636,,,30.640606,-83.192486,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/722/549/269/722549269.geojson,"WhosOnFirst venue geocode (exact business/address); Lake Park Quick Truck Wash / Lake Park Truck Center, 7061 (Lake Park) Bellville Rd. WOF venue 'Lake Park Truck Ctr' at 7061 Bellville Rd gives 30.640606,-83.192486, ~280 m from Flying J #631 (7001 Bellville) — consistent adjacency at I-75 exit 2. Single source.",manual-review
93653e22-f954-4d6b-acd8-9f547ce4b947,TA Lake Park #249,truck-stops,6901 Bellville Rd,Lake Park,GA,31636,,,30.643997,-83.187660,high,https://www.ta-petro.com/location/ga/ta-lake-park/,"two independent sources: Popeyes in-store locator + POI Factory; Popeyes official locator (restaurant inside TA, '6901 Lake Park Bellville Rd, Lake Park GA 31636') 30.643997,-83.187660; POI Factory truck-stop dataset (TA #0249, 6901 Lake Park Bellville Road) 30.6446,-83.1867 (~115 m). Both on the TA parcel NE of Flying J #631 across Bellville Rd. [AUDITED:confirmed] Independent OSM node 226930454 (via raw.githubusercontent lokal-ninja/georgia data/cities/lake-park/ta.yml): TA, 6901 Bellville Rd, 30.64387,-83.18757 — ~17 m from proposed. Flying",ready
1563a9b1-b685-4915-9ef4-eed8e80c4827,A Anytime Anywhere 24 Hour Mobile Truck Repair,roadside-service,2862 Barrett Ave,Macon,GA,31206,,,32.791835,-83.709166,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/739/757/833/739757833.geojson,"WhosOnFirst venue geocode (exact business name + address); A Anytime Anywhere 24 Hour Mobile Truck Repair — WOF venue 'Anytime Anywhere' at exactly 2862 Barrett Ave, Macon GA 31206: 32.791835,-83.709166. Southwest Macon, in-range. Single source, no independent confirmation.",manual-review
c0c4681b-ae70-4873-8240-f1542361338e,"CAT Scale — Love's Travel Stop #698, Macon",cat-scales,1190 Frank Amerson Pkwy,Macon,GA,,,,32.717528,-83.733418,high,https://github.com/dsollberger/30DayMapChallenge/blob/master/2022/data/All_The_Places/loves.geojson,"alltheplaces scrape of loves.com + directory cross-check; Love's #698, 1190 Frank Amerson Pkwy, Macon (I-75 exit 153/Sardis Church Rd). loves.com-scraped 32.717528,-83.733418 matches directory reverse-geocode 32.7175151,-83.7334211 (<5 m). CAT scale on host Love's property. Input zip missing; zip is 31216. [AUDITED:confirmed] Host Love's #698 point. ATP loves.geojson re-verified (Site 698, 1190 Frank Amerson Pkwy, 32.717528,-83.733418). Exit confirmed as I-75 exit 153 / Sardis Church Rd (truckstopsandse",ready
a7ec52fe-a86e-44a8-ae48-cd48c12b68bf,Comfort Inn & Suites Macon West,hotels-truck-parking,5000 Harrison Rd,Macon,GA,31206,,,32.813518,-83.725144,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/5621b7fbb75b47d8ce96b0e74a43d625a2d9f43d/data/722/825/747/722825747.geojson,"WhosOnFirst venue geocode at exact address (former brand); WhosOnFirst venue at exactly '5000 Harrison Rd Macon GA 31206' gives 32.813518,-83.725144, but under earlier flag 'Travelodge' (property has since been reflagged Comfort Inn & Suites Macon West, GA944; Choice/Yelp confirm the address, and hotel is described as ~0.3 mi from I-475 Exit 3). Single address-level source, no independent coordina",manual-review
ed2d89b5-609b-4e0e-91fa-bde1dbd93533,Love's Travel Stop #698,truck-stops,1190 Frank Amerson Pkwy,Macon,GA,31216,,,32.717528,-83.733418,high,https://www.loves.com/locations/ga/macon/loves-travel-stop-macon-698,"Love's brand data (AllThePlaces scrape) + POI Factory cross-check; AllThePlaces loves spider ('Site 698', 1190 Frank Amerson Pkwy, Macon 31216, phone 478-785-8715) gives 32.717528,-83.733418; POI Factory (#0698, I-75 Exit 153) 32.717731,-83.733597 (~30 m). [AUDITED:confirmed] ATP loves.geojson re-verified (Site 698, 1190 Frank Amerson Pkwy, 32.717528,-83.733418). I-75 exit 153/Sardis Church Rd confirmed by truckstopsandservices, findtruckservice and the",ready
635533bc-dbff-4861-ace8-074052e31f00,Macon Commercial Tire (Atlanta Commercial Tire),tire-repair,2790 Broadway,Macon,GA,31206,,,32.811300,-83.640250,low,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/723/483/233/723483233.geojson,"block-level interpolation from adjacent-address WOF venues; Macon Commercial Tire, 2790 Broadway, Macon 31206 — no source publishing coordinates for 2790 was found. Interpolated between WOF venues at 2695 Broadway (32.812069,-83.640244), 2855 Broadway (32.810576,-83.640317) and 2878 Broadway (32.810963,-83.640153); Rush Truck Center at 3069 Broadway (32.80656,-83.64127) confirms the corridor. Expe",manual-review
5708e6e0-a61e-4647-a361-32610aeb680a,"Truck Parking Club - Golden Lot Truck Parking, Macon",parking,4970 Sardis Church Rd,Macon,GA,31216,,,32.716699,-83.727431,low,https://truckparkingclub.com/truck-parking/georgia/macon/4970-sardis-church-rd-31216,"landmark anchor: operator-described corner intersection geotag; No published coordinate found for 4970 Sardis Church Rd. Truck Parking Club/Gold Lot describe the lot entrance at the southwest corner of Sardis Church Rd and Nowell Rd S, next to QT, off I-75 Exit 153; geotagged intersection 'Sardis Church Rd/Nowell Rd S' (e-n-f/trb GA dataset) is 32.716699,-83.727431. Point is the adjacent intersect",manual-review
4b5d062c-18db-4d39-8a06-073ae984e323,"Truck Parking Club - 120 Declaration Dr, McDonough",parking,120 Declaration Dr,McDonough,GA,30253,,,33.397705,-84.162951,medium,https://truckparkingclub.com/truck-parking/georgia/mcdonough/120-declaration-dr-30253,"WhosOnFirst rooftop geocode at exact address; Two WhosOnFirst venues at exactly '120 Declaration Dr Mcdonough GA 30253' (Luxottica Retail Distribution warehouse, K W Plastics Warehouse - IDs 739255825/723507501) both at 33.397705,-84.162951 (same underlying geocode, so effectively one source). Greenwood-area industrial street south of McDonough, consistent with a warehouse truck lot. No second ind [AUDITED:suspect] Address and use verified (LoopNet listings for 120 Declaration Dr distribution warehouse, TruckMap 'Nexus Distribution 120 Declaration Dr', TruckParkingClub + TruxSpot parking list",manual-review
c2bd3356-8933-46a5-9b08-0a520a585d2a,"CAT Scale — Flying J Travel Center #632, Resaca",cat-scales,288 Resaca Beach Blvd NW,Resaca,GA,30735,,,34.576411,-84.947150,high,https://raw.githubusercontent.com/baxbergenut/fuelbot/master/all_locations.csv,"Pilot-network location dataset + two independent cross-checks; Flying J #632, 288 Resaca Beach Blvd NW (I-75 exit 320). 34.57641098,-84.94714971 confirmed by RVUnicorn 34.576835,-84.946624 (~65 m) and campendium/campgroundviews 34.577,-84.9472. CAT scale on host Flying J property. [AUDITED:confirmed] Independent OSM node 230493062 (lokal-ninja/georgia resaca/flying-j.yml): Flying J, 288 Resaca Beach Blvd, 34.57618,-84.9472 — ~30 m from proposed 34.576411,-84.947150.",ready
a178c35e-73ba-4c23-bbe4-605dc4a365c4,Flying J Travel Center #632,truck-stops,288 Resaca Beach Blvd,Resaca,GA,30735,,,34.576835,-84.946624,high,https://www.pilotflyingj.com/stores/632/,"brand-published coords (Pilot store-list dump #632) + OCM + USPS cross-checks; Pilot official store list (store 632, 288 Resaca Beach Blvd, I-75 Exit 320) gives 34.576835,-84.946624. Independent: OpenChargeMap OCM-331797 'Flying J 632' same address 34.57682,-84.948 (~125 m); USPS collection-box locator at '288 RESACA BEACH BLVD NW' 34.576606,-84.947459 (~80 m).",ready
dfc83f1a-51ce-4d8a-a0d4-15b3955ee28d,Circle K (Ringgold Travel Center),truck-stops,11418 Hwy 41,Ringgold,GA,30736,,,34.890281,-85.073172,low,https://www.circlek.com/store-locator/US/ringgold/11418-hwy-41/2723622,"adjacent-address anchor (11399 Hwy 41) at same I-75 Exit 345 complex; No published coordinate found for 11418 Hwy 41 itself (Circle K page, GasBuddy, iExit all confirm address/Exit 345 but expose no numbers). Anchor: POI Factory lists Choo Choo Truck Wash Plaza at 11399 Hwy 41, I-75 Exit 345, at 34.890281,-85.073172 - directly across/adjacent to the Circle K travel center, so the point is within ~",manual-review
8abd0ae7-4cad-4015-9309-0c1ad798955e,Georgia DPS Weigh Station 1 - I-75 Southbound (Catoosa County),weigh-stations,I-75 South near mile marker 343,Ringgold,GA,,,,34.880900,-85.052790,high,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD Truck Stop Parking directional record + weigh-station API dataset cross-check; NTAD row 334 'Georgia Weigh Station Region 1 South (Catoosa), I-75S, MP 342, Ringgold' = 34.88,-85.052; rv-nav-ds weigh_station_api.csv row 224 (listed under 'Dalton Georgia') = 34.8809,-85.05279 (used). Facility is actually at MM ~342 near Tunnel Hill (zip 30755), i.e. 'near mile marker 343' as in input. SB  [AUDITED:confirmed] NTAD row 334 'Region 1 South (Catoosa), I-75S, MP 342, Ringgold' = 34.88,-85.052 and rv-nav (listed under 'Dalton Georgia') = 34.8809,-85.05279, re-verified in the raw files. MM 3",ready
6a994e3d-56e9-4f0c-97dc-5557807a5fe4,Georgia DPS Weigh Station 2 - I-75 Northbound (Catoosa County),weigh-stations,I-75 North near mile marker 343,Ringgold,GA,,,,34.879380,-85.048340,high,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD Truck Stop Parking directional record + weigh-station API dataset cross-check; NTAD row 333 'Georgia Weigh Station Region 1 North (Catoosa), I-75N, MP 342, Ringgold' = 34.879,-85.048; rv-nav-ds weigh_station_api.csv row 225 = 34.87938,-85.04834 (used). TruckMap lists 'Weigh Station Ringgold NB I-75 N, GA 30755'. NB point east of SB twin, correct side. [AUDITED:confirmed] NTAD row 333 'Region 1 North (Catoosa), I-75N, MP 342, Ringgold' = 34.879,-85.048 and rv-nav row 225 = 34.87938,-85.04834, re-verified. Sits ~400 m on the SE side of the SB twin - ",ready
103d2a5b-3b82-4062-b665-c34a02e55421,"Truck Parking Club - 693 Karen Dr, Ringgold",parking,693 Karen Dr,Ringgold,GA,30736,,,34.967836,-85.205686,low,https://truckparkingclub.com/truck-parking/georgia/ringgold/693-karen-dr-30736,"same-street neighbor anchor (555 Karen Dr, Geocodio rooftop geocode); No coordinate found for 693 Karen Dr itself. Anchor: NPR/HUD flood dataset (geocodio) places 555 Karen Drive, Ringgold GA 30736 at 34.967836,-85.205686; 693 is farther down the same short dead-end street (TPC: 'end of a dead end road', ~1 mi from I-75 Exit 353 - consistent). Property records confirm 693 Karen Dr exists (East Rid",manual-review
51453818-0072-4986-b256-b8c8c38fe0b2,Blue Beacon Truck Wash — Tifton,truck-washes,27 Expressway Ln,Tifton,GA,31794,,,31.426828,-83.514652,medium,https://mh.maptons.com/p/14748761481,"directory POI coords via web search snippet; Blue Beacon Tifton, 27 Expressway Ln (I-75 exit 60). 31.4268276,-83.5146516; supported by WOF venue at neighboring 40 Expressway Ln (31.426136,-83.515131, ~90 m) and Union Rd/Expressway Ln node (31.425737,-83.517255). ~370 m from host-area Pilot #192 — consistent, but no second source within 150 m for the exact parcel.",manual-review
55f53612-5494-460b-9ee1-2ac92f154285,"CAT Scale — Pilot Travel Center #192, Tifton",cat-scales,4431 Union Rd,Tifton,GA,31794,,,31.428514,-83.516320,high,https://raw.githubusercontent.com/baxbergenut/fuelbot/master/all_locations.csv,"Pilot-network location dataset + independent scrape cross-check; Pilot #192, 4431 Union Rd, Tifton (I-75 exit 60). 31.42851433,-83.51631983 confirmed by RVUnicorn 31.427922,-83.517008 (~110 m). CAT scale on host Pilot property. [AUDITED:confirmed] PFJ API value re-verified (fuelbot CSV 31.42851,-83.51632); older Pilot official CSV 31.42792,-83.51701 is 110 m away on the same 200-space property. Exit 60 confirmed (locations.p",ready
05c5310e-ad0b-4447-8ebb-2d944b974f0d,Howard Johnson by Wyndham Tifton GA I-75,hotels-truck-parking,579 Old Omega Rd,Tifton,GA,31794,,,31.441620,-83.527090,low,https://www.wyndhamhotels.com/hojo/tifton-georgia/howard-johnson-tifton-i-75/overview,"interpolation between verified neighbors on Old Omega Rd; No published coordinate found for 579 Old Omega Rd (Wyndham/aggregator pages confirm address only). Bracketing anchors: Tenneson Nissan 535 Old Omega Rd 31.4436,-83.5231 (Nissan official locator) and WhosOnFirst venues at 603/605 Old Omega Rd 31.44049,-83.530744 / 31.440489,-83.530787; 579 falls between, and the geotagged 'Old Omega Rd/I-75",manual-review
6dbef08c-6306-4db2-bccf-5da49a0a2ac8,Love's Travel Stop #325,truck-stops,178 Southwell Blvd,Tifton,GA,31794,,,31.415715,-83.503054,high,https://www.loves.com/locations/ga/tifton/loves-travel-stop-tifton-325,"Love's brand data (AllThePlaces scrape) + POI Factory cross-check; AllThePlaces loves spider (ref 325, 178 Southwell Blvd., Tifton 31794, phone 229-382-9118) gives 31.415715,-83.503054; POI Factory (#0325, I-75 Exit 59) 31.41573,-83.503123 (~10 m). [AUDITED:confirmed] ATP loves.geojson re-verified (Site 325, 178 Southwell Blvd., 31.415715,-83.503054); POI Factory ~10 m. Exit-59 position consistent with Pilot #192 (exit 60) 0.85 mi north. No cont",ready
ff5956ff-3364-46a8-b036-0c8c8a414ad0,Love's Truck Care - Tifton #325,tire-repair,178 Southwell Blvd,Tifton,GA,31794,,,31.415715,-83.503054,high,https://github.com/dsollberger/30DayMapChallenge/blob/master/2022/data/All_The_Places/loves.geojson,"alltheplaces scrape of loves.com + directory cross-check; Love's Truck Care at Love's Travel Stop #325, 178 Southwell Blvd, Tifton (I-75 exit 59). loves.com-scraped 31.415715,-83.503054 confirmed by truckmap-derived snippet 31.4151,-83.50294 (~120 m). Truck Care co-located on host Love's property. [AUDITED:confirmed] Truck Care co-located on Love's #325 property. ATP loves.geojson (raw.githubusercontent dsollberger) re-verified: Site 325, 178 Southwell Blvd, 31.415715,-83.503054. POI Factory va",ready
944a23e3-93b6-4f19-a43a-8879c89ae09a,Pilot Travel Center #192,truck-stops,4431 Union Rd,Tifton,GA,31794,,,31.427922,-83.517008,high,https://locations.pilotflyingj.com/us/ga/tifton/4431-union-rd,"brand-published coords (Pilot store-list dump #192); Pilot official store list (store 192, 4431 Union Road, Tifton, I-75 Exit 60) gives 31.427922,-83.517008; POI Factory (#0192) identical (same origin). Sits between Exit 59 (Love's, 31.4157) and Exit 61/62 area (31.44) as expected. Brand-published for exact address; no contradicting source found. [AUDITED:confirmed] Pilot official CSV re-fetched (store 192: 31.427922,-83.517008); PFJ API vintage 110 m away on same 200-space parcel. Exit 60 confirmed by locations.pilotflyingj.com, truckstopsand",ready
d296a4d1-0b43-4775-8060-7aff11dcba16,Allstate Repair (All State Truck Stop),roadside-service,475 Pine St,Unadilla,GA,31091,,,32.256023,-83.738816,medium,https://raw.githubusercontent.com/GoodyIT/scrapy/master/prev/myworks/ptp/ptp_20170602.csv,"truck-stop network dataset (exact business name + address); All State Truck Stop, 475 Pine Street, Unadilla — dataset row with exact name/address gives 32.256023,-83.738816, right at I-75 exit 121/Unadilla. Dataset zip has a typo (31901 vs 31091) but street/city/phone match. Single source.",manual-review
bfadf192-bbdd-45b1-a64a-e6bf10c2ba74,24/7 Diesel and Tire Repair,roadside-service,3750 Madison Hwy,Valdosta,GA,31601,,,30.743634,-83.277352,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/723/115/937/723115937.geojson,"WhosOnFirst venue geocode (exact address, predecessor diesel shop); 24/7 Diesel and Tire Repair, 3750 Madison Hwy, Valdosta. Two WOF venues at exactly 3750 Madison Hwy ('Valdosta Diesel Svc', 'Milo Sanitation') share 30.743634,-83.277352, ~1.2 km down Madison Hwy from Pilot #4561 (3460 Madison Hwy) toward I-75 exit 11 — consistent. Single geocode source. [AUDITED:suspect] Business verified at 3750 Madison Hwy (Yelp, BBB, Michelin dealer locator, own site 247dieselandtirerepair.com, TruckDown), but no second independent geocode found; point rests sol",manual-review
dd7fbadd-a3f0-4c41-a4dd-8cb7a57ad7ba,"CAT Scale — Love's Travel Stop #550, Valdosta",cat-scales,2315 Old Clyattville Rd,Valdosta,GA,31601,,,30.774240,-83.298490,medium,https://www.loves.com/locations/ga/valdosta/loves-travel-stop-valdosta-550,"web search snippets, two values ~290 m apart; Love's #550, 2315 Old Clyattville Rd, Valdosta (I-75 exit 13; opened 2024, absent from older datasets). Two snippet-derived values: 30.776031,-83.297411 and 30.774006,-83.299523 — agree within ~300 m (>150 m), so medium. Position fits exit 13 and the exit-11/exit-2 corridor. CAT scale on host Love's property. [AUDITED:wrong] Two independent sources agree ~230 m SW of the proposed point: recent OSM node 12620778117 (lokal-ninja valdosta/loves.yml; Love's, Old Clyattville Road) at 30.77424,-83.29849, and",manual-review
a732e380-3d35-43b5-916a-47198de64c3e,"CAT Scale — Pilot Travel Center #4561, Valdosta",cat-scales,3460 Madison Hwy,Valdosta,GA,31601,,,30.754267,-83.273221,high,https://raw.githubusercontent.com/baxbergenut/fuelbot/master/all_locations.csv,"Pilot-network location dataset + independent scrape cross-check; Pilot #4561, 3460 Madison Hwy, Valdosta (I-75 exit 11). 30.75426741,-83.27322114 confirmed by RVUnicorn 30.754816,-83.272851 (~75 m) and truckerpath-derived snippet (same value). CAT scale on host Pilot property. [AUDITED:confirmed] Independent OSM node 236502830 (Pilot, 3460 Madison Hwy) at 30.75443,-83.27299 is ~35 m from proposed 30.754267,-83.273221. Same parcel as host Pilot #4561 row (65 m apart).",ready
3123ff2a-256c-46fd-a7de-2571ee9f2abb,Days Inn by Wyndham Valdosta I-75,hotels-truck-parking,1827 West Hill Ave,Valdosta,GA,31601,,,30.821132,-83.310514,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/5621b7fbb75b47d8ce96b0e74a43d625a2d9f43d/data/740/065/087/740065087.geojson,"WhosOnFirst venue 'Days Inn Valdosta' at exact address + neighbor cross-check; WhosOnFirst venue named 'Days Inn Valdosta' at exactly '1827 W Hill Ave Valdosta GA 31601' gives 30.821132,-83.310514. Cross-check: Waffle House official locator puts WH #348 at 1819 W Hill Ave (adjacent lot, I-75 Exit 16) at 30.82015,-83.31169 (~150 m), confirming the block. Wyndham page confirms the hotel/address is c [AUDITED:suspect] Could not independently confirm parcel-level accuracy: hotel existence/address verified (Wyndham, Yelp, TravelWeekly: 1827 W Hill Ave, I-75 exit 16 & Hwy 84) but no booking/GDS sou",manual-review
5cacc890-42ce-467d-a63b-3cc01d3b9c95,Georgia DPS Weigh Station 17 - I-75 Southbound (Lowndes County),weigh-stations,I-75 South near mile marker 23,Valdosta,GA,,,,30.918070,-83.365660,high,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD Truck Stop Parking directional record + weigh-station API dataset cross-check; NTAD row 293 'Georgia Weigh Station Region 8 South (Lowndes), I-75S, MP 23, Valdosta' = 30.917,-83.365; rv-nav-ds weigh_station_api.csv row 230 = 30.91807,-83.36566 (used). SB point west of NB twin, correct side for N-S alignment. [AUDITED:confirmed] NTAD row 293 'Region 8 South(Lowndes), I-75S, MP 23, Valdosta' = 30.917,-83.365 and rv-nav row 230 = 30.91807,-83.36566, re-verified in raw files. I-75 is N-S here; this SB point i",ready
1e825644-fb2f-42c6-8bd1-e862fbbcdf40,Georgia DPS Weigh Station 18 - I-75 Northbound (Lowndes County),weigh-stations,I-75 North near mile marker 23,Valdosta,GA,,,,30.918000,-83.364410,high,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD Truck Stop Parking directional record + weigh-station API dataset cross-check; NTAD row 294 'Georgia Weigh Station Region 8 North (Lowndes), I-75N, MP 23, Valdosta' = 30.918,-83.364; rv-nav-ds weigh_station_api.csv row 231 = 30.918,-83.36441 (used, exact match). NB point east of SB twin, correct side. Trucker source: NB scale 1.6 mi north of exit at MM 23. [AUDITED:confirmed] NTAD row 294 'Region 8 North (Lowndes), I-75N, MP 23, Valdosta' = 30.918,-83.364 and rv-nav row 231 = 30.918,-83.36441, re-verified. EAST of the SB twin by ~120 m on a N-S alignmen",ready
371724fa-2260-4d55-bbc7-0ddeeb680138,Love's Travel Stop #550,truck-stops,2315 Old Clyattville Rd,Valdosta,GA,31601,,,30.774240,-83.298490,medium,https://www.truckstopsandservices.com/location_details.php?id=60750,"truck-stop directory coordinate; second source only agrees within ~300 m; Opened Aug 2024, too new for the bulk datasets used elsewhere. Directory sources: 30.776031,-83.297411 (truckstopsandservices, Love's #550, 2315 Old Clyattville Rd, I-75 Exit 13) vs 30.774006,-83.299523 (campground directory) - ~300 m apart, both at the Exit 13/Old Clyattville Rd interchange. loves.com page (blocked to fetch [AUDITED:wrong] Same as CAT row: OSM node 12620778117 (30.77424,-83.29849) and campgroundviews (30.774006,-83.299523) agree with each other and refute the truckstopsandservices point 30.776031,-83",manual-review
f6a155cc-c10c-455a-b854-a3643c00535d,Pilot Travel Center #4561,truck-stops,3460 Madison Hwy,Valdosta,GA,31601,,,30.754816,-83.272851,high,https://locations.pilotflyingj.com/us/ga/valdosta/3460-madison-hwy,"brand-published coords (Pilot store-list dump #4561) + neighbor cross-checks; Pilot official store list (store 4561, 3460 Madison Hwy, I-75 Exit 11) gives 30.754816,-83.272851. Independent neighbors confirm the interchange cluster: Waffle House #605 official locator at 3487 Madison Hwy 30.753336,-83.272454 (~170 m across the road); Pilot #0073 across at 3495 Madison Hwy 30.752978,-83.271506. [AUDITED:confirmed] Independent OSM node 236502830 (lokal-ninja/georgia valdosta/pilot.yml): Pilot, 3460 Madison Highway, 30.75443,-83.27299 — ~45 m from proposed 30.754816,-83.272851.",ready
