listing_id,business_name,city,state,interstate,lat,lng,severity,findings,miles_outside_state,miles_outside_corridor
8bb903e1-31e5-49e4-a4c0-26bfbb21cc7e,Walker Tire (Bill Walker Tire Centers),Asheville,NC,I-40,,,no-coordinates,no-coordinates,,
55b940bd-0f8a-4c2c-8e30-ce6832982ef8,Walmart Supercenter #1618 (Merrillville),Merrillville,IN,I-65,,,no-coordinates,no-coordinates,,
1f59471c-8952-4a0c-953a-1bf402096b87,Walter's Truck & Trailer Repair,Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
e1b6e58b-5deb-4093-8574-874f4dec971c,Wayne Truck & Trailer (Sidney),Sidney,OH,I-75,,,no-coordinates,no-coordinates,,
3392e09d-00c0-4f3d-b676-752172385b76,"Wayne's Towing, Recovery and Transport",Saint George,SC,I-95,,,no-coordinates,no-coordinates,,
06883341-0452-4e42-ac4a-110e3c75596d,Waynesville Tire Inc,Waynesville,NC,I-40,,,no-coordinates,no-coordinates,,
7ecfa67f-7149-4f2f-b7ff-158fd231e674,Weigel's #58,Kingston,TN,I-40,,,no-coordinates,no-coordinates,,
a72cd51e-255d-4126-a5b2-f3ec4e53e73a,Weigel's #80,Newport,TN,I-40,,,no-coordinates,no-coordinates,,
87de1008-5deb-4d36-a871-6b48dd5ddf9f,"Weigh Station — I-75 Northbound, Luna Pier",Luna Pier,MI,I-75,,,no-coordinates,no-coordinates,,
a5cf4099-551f-4a7b-b4e2-344446b62a4c,"Weigh Station — I-75 Southbound, Monroe/Erie",Erie,MI,I-75,,,no-coordinates,no-coordinates,,
36f8c6be-7609-4ada-92c7-9d344b0abf58,West Carolina Freightliner,Asheville,NC,I-40,,,no-coordinates,no-coordinates,,
31e4c5c3-a520-47b8-9637-1e859c65c9a9,West Memphis Diesel & Truck Repair,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
291f4ba9-2de3-4f95-a81d-642f0bf0ac93,"Westbound Truck Parking Area, I-40 WB near Monterey",Monterey,TN,I-40,,,no-coordinates,no-coordinates,,
877374ab-3d90-4893-a9bd-77893e763ae9,White Glove Towing Service,Greenwood,IN,I-65,,,no-coordinates,no-coordinates,,
3f69b705-f6fc-4802-bea2-68c7bd838ed7,"White River Rest Area (I-40 MM 199, EB and WB)",De Valls Bluff,AR,I-40,,,no-coordinates,no-coordinates,,
7e3bf39e-aaad-40cc-b496-182450fb2ffe,White Springs Weigh Station (I-75),White Springs,FL,I-75,,,no-coordinates,no-coordinates,,
7de48d80-bca0-454b-b71e-71385ae9c6e5,Wildwood Truck Repair & Wrecker Service,Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
22ab6bbc-2890-4b91-bb54-c04c6dd80a89,Wildwood Truck Wash,Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
a1bc2913-40f7-469b-b03b-5ef019d5bb60,Workman's Travel Center - Ozark,Ozark,AR,I-40,,,no-coordinates,no-coordinates,,
a10529de-1b68-4339-b067-ecbb6b3e9fd5,Xtreme Towing Parts and Service,Florence,SC,I-95,,,no-coordinates,no-coordinates,,
3aab07e4-ad3b-4220-91ee-7894d6c3502b,Yellow Hammer Travel Center,Brewton,AL,I-65,,,no-coordinates,no-coordinates,,
4be0bff5-6246-43d0-8501-159b1d07cf32,Ziegler Tire,Walbridge,OH,I-75,,,no-coordinates,no-coordinates,,
7397efa7-9bc0-4be1-8b78-6e3e8e2d39a0,Ziegler Tire,Lexington,KY,I-75,,,no-coordinates,no-coordinates,,
944b49c4-30dd-432f-bdd3-c137cf827e86,Ziegler Tire,Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
